Route,Direction,Mean_Absolute_Error,Mean_Squared_Error,Root_Mean_Squared_Error,R2,MAE_Train,MPE
42D,2,19.01727122073089,361.6566046828394,19.01727122073089,nan,2.8421709430404007e-13,0.008085574498610073
83,1,467.14868235186395,394064.7763192917,627.7457895671556,0.5211374814052573,470.43871821214253,-0.02266141905583518
79A,2,253.9702282425484,116721.95444816985,341.6459489708167,0.48513699059478066,273.85903279950617,-0.022314223518515457
15A,1,279.66580000176043,182959.54464832437,427.73770543210753,0.5535588053203191,277.2814944331896,-0.019072669087337388
14C,2,201.3604737766723,59899.56337810295,244.743873014429,0.6185012427277161,174.10670541870348,-0.005630567051839739
38B,1,441.9115630166122,297814.0372395684,545.7234072674256,0.1840179561946924,419.676679673783,-0.013102170839467861
184,2,405.2570320011029,319381.79510866234,565.1387396990781,0.2881329334395035,383.90485106350917,-0.018476361176318214
84,2,378.789132484293,278266.93923128064,527.5101318754746,0.5453745170117548,337.4178379034357,-0.009560530329560649
18,1,446.81313280856534,519731.92352606123,720.9243535393025,0.4127490933632265,420.70610251010305,-0.009743710738842887
69,1,332.3616048438304,415866.4034230681,644.8770451978177,0.3424578767440012,296.16156381540924,-0.009689155805521675
161,1,241.42567839562167,76451.94668518336,276.4994515097333,0.2369152088639811,100.50264771971707,-0.03098598191405849
61,1,319.1633568221412,206795.99997133916,454.7482819883316,0.5270519809867571,315.68230064154284,-0.013470510255488843
66B,1,455.45694654160195,303037.51483278495,550.4884329691088,0.4300114222708028,438.75820881954127,-0.012365476337975785
238,2,163.5004001416973,47141.61496038755,217.1211987816656,0.3721231675953801,155.8256842227076,-0.04271819162559678
76A,1,597.0273070459067,555528.034010767,745.3375302577799,0.20334971627723009,496.8179534519983,-0.024121365759365583
27A,2,202.8429483442965,92007.23026270694,303.32693626301466,0.3695781814958503,199.68749366645685,-0.017335726890111945
66,2,352.4291014861824,222360.293916956,471.55094519781846,0.5654273255674802,370.59899339592516,-0.023842693903300374
31A,1,334.5978410651765,254755.4147027808,504.73301328799647,0.31482142346486397,374.41190977547006,-0.010620687716222947
102,2,280.22434297678336,135087.2187386757,367.5421319232337,0.4906035034219479,279.0192827680287,-0.007633116762484159
17,2,386.8880244551678,286014.92968544806,534.8036365671499,0.6053303222594564,413.03714611850285,-0.007568488754976093
83,2,459.09748899862194,362995.225301664,602.4908508032831,0.37036205914271403,478.26180807725603,-0.02386972832710981
79A,1,190.70429347119332,90044.08933385108,300.0734732258936,0.3725779725300069,193.21279898294907,-0.014946900535701385
