dt,timezone,temp,feels_like,wind_speed,wind_deg,weather_main,weather_description
1524247200,3600,14.04,10.96,4.12,140,Clouds,scattered clouds
1524250800,3600,12.74,10.02,3.09,150,Clear,sky is clear
1524254400,3600,9.78,8.17,1.54,0,Clear,sky is clear
1524258000,3600,8.71,7.22,1.03,160,Clouds,few clouds
1524261600,3600,8.05,6.78,0.51,360,Clouds,few clouds
1524265200,3600,7.63,6.39,0.34,206,Clouds,few clouds
1524268800,3600,5.18,2.64,1.54,0,Clouds,few clouds
1524272400,3600,4.32,1.07,2.57,260,Clouds,few clouds
1524276000,3600,3.86,1.25,1.54,280,Clouds,few clouds
1524279600,3600,4.15,1.95,1.03,320,Clouds,few clouds
1524283200,3600,4.41,2.09,1.54,270,Clouds,few clouds
1524286800,3600,3.9,0.91,2.09,165,Clouds,few clouds
1524290400,3600,5.18,2.29,2.57,120,Clouds,few clouds
1524294000,3600,10.05,7.13,2.57,130,Clear,sky is clear
1524297600,3600,11.97,8.31,3.6,130,Clear,sky is clear
1524301200,3600,13.84,9.88,4.63,120,Clear,sky is clear
1524304800,3600,15.21,10.02,6.17,130,Clouds,few clouds
1524308400,3600,15.26,9.89,6.69,120,Clouds,few clouds
1524312000,3600,15.81,10.38,6.69,130,Clouds,few clouds
1524315600,3600,16.29,11.57,6.17,120,Clouds,few clouds
1524319200,3600,16.81,12.31,5.66,120,Clouds,few clouds
1524322800,3600,16.36,12.26,5.66,120,Clouds,scattered clouds
1524326400,3600,15.89,11.91,5.66,120,Clouds,scattered clouds
1524330000,3600,15.84,12.21,5.14,130,Clouds,scattered clouds
1524333600,3600,14.52,11.65,3.6,120,Clouds,few clouds
1524337200,3600,12.68,10.55,2.57,110,Clear,sky is clear
1524340800,3600,11.21,8.6,3.09,150,Clear,sky is clear
1524344400,3600,9.87,8.28,1.54,150,Clear,sky is clear
1524348000,3600,11.61,8.06,2.57,160,Clear,sky is clear
1524351600,3600,11.99,6.99,3.6,210,Clouds,scattered clouds
1524355200,3600,10.28,2.89,7.2,230,Clouds,broken clouds
1524358800,3600,10.23,4.92,4.63,230,Clouds,overcast clouds
1524362400,3600,10.17,2.69,7.72,240,Clouds,overcast clouds
1524366000,3600,9.7,4.2,5.66,230,Clouds,broken clouds
1524369600,3600,9.24,4.56,5.14,230,Rain,light rain
1524373200,3600,8.03,3.87,4.63,230,Rain,light rain
1524376800,3600,8.04,5.17,3.09,210,Clouds,broken clouds
1524380400,3600,8.44,4.48,5.14,220,Rain,light rain
1524384000,3600,8.94,3.04,7.72,240,Rain,light rain
1524387600,3600,9.84,5.0,6.17,260,Clouds,broken clouds
1524391200,3600,10.39,4.6,7.72,260,Clouds,broken clouds
1524394800,3600,10.97,4.49,8.23,260,Clouds,broken clouds
1524398400,3600,13.09,6.65,8.23,250,Clouds,broken clouds
1524402000,3600,13.14,4.47,10.8,250,Clouds,scattered clouds
1524405600,3600,12.7,4.74,10.29,250,Clouds,scattered clouds
1524409200,3600,13.13,4.81,10.29,260,Clouds,broken clouds
1524412800,3600,13.15,5.53,9.3,250,Clouds,broken clouds
1524416400,3600,12.33,4.29,10.29,250,Clouds,scattered clouds
1524420000,3600,11.07,4.25,8.75,250,Rain,light intensity shower rain
1524423600,3600,10.6,3.83,8.23,260,Clouds,scattered clouds
1524427200,3600,10.04,3.36,8.23,260,Clouds,broken clouds
1524430800,3600,9.51,1.71,10.29,250,Rain,light intensity shower rain
1524434400,3600,9.04,0.91,10.29,260,Clouds,broken clouds
1524438000,3600,9.0,1.94,8.75,250,Clouds,broken clouds
1524441600,3600,8.97,2.62,7.72,250,Clouds,broken clouds
1524445200,3600,8.95,2.96,7.2,250,Clouds,broken clouds
1524448800,3600,8.49,1.33,8.75,260,Clouds,broken clouds
1524452400,3600,8.92,1.3,9.26,260,Clouds,broken clouds
1524456000,3600,8.48,1.31,8.23,260,Clouds,broken clouds
1524459600,3600,8.48,2.03,7.2,240,Clouds,broken clouds
1524463200,3600,8.46,3.09,5.66,240,Clouds,broken clouds
1524466800,3600,8.9,2.72,7.2,240,Clouds,broken clouds
1524470400,3600,9.42,3.86,6.17,230,Clouds,broken clouds
1524474000,3600,9.45,4.09,6.17,230,Rain,light rain
1524477600,3600,9.94,3.6,7.72,230,Clouds,broken clouds
1524481200,3600,10.62,5.27,6.2,210,Clouds,broken clouds
1524484800,3600,12.13,6.76,6.69,210,Clouds,broken clouds
1524488400,3600,12.24,5.86,8.23,220,Drizzle,light intensity drizzle
1524492000,3600,12.65,5.88,9.26,220,Clouds,broken clouds
1524495600,3600,12.69,5.45,10.29,230,Clouds,broken clouds
1524499200,3600,13.2,6.46,9.77,240,Clouds,broken clouds
1524502800,3600,13.49,4.88,11.83,270,Clouds,scattered clouds
1524506400,3600,11.81,1.44,13.4,260,Clouds,broken clouds
1524510000,3600,11.08,2.61,10.8,260,Clouds,broken clouds
1524513600,3600,10.46,3.47,8.8,260,Clouds,broken clouds
1524517200,3600,9.18,1.07,10.3,260,Clouds,broken clouds
1524520800,3600,9.03,2.36,8.2,260,Clouds,broken clouds
1524524400,3600,8.99,3.14,6.7,230,Clouds,broken clouds
1524528000,3600,8.72,2.69,7.2,230,Clouds,broken clouds
1524531600,3600,8.97,3.71,6.17,230,Clouds,broken clouds
1524535200,3600,8.97,2.62,7.72,250,Clouds,broken clouds
1524538800,3600,8.54,3.52,5.7,260,Clouds,broken clouds
1524542400,3600,8.53,3.51,5.7,240,Clouds,broken clouds
1524546000,3600,8.48,4.77,4.12,230,Clouds,broken clouds
1524549600,3600,8.52,4.27,4.6,230,Clouds,broken clouds
1524553200,3600,8.96,5.37,4.1,220,Clouds,broken clouds
1524556800,3600,9.85,6.25,4.12,220,Clouds,broken clouds
1524560400,3600,9.87,4.48,6.69,240,Rain,light rain
1524564000,3600,8.13,4.21,4.63,280,Rain,light rain
1524567600,3600,8.14,4.72,3.6,300,Rain,light rain
1524571200,3600,8.13,5.28,3.09,290,Rain,light rain
1524574800,3600,8.51,6.09,2.6,320,Rain,light rain
1524578400,3600,8.94,5.7,3.6,310,Rain,light rain
1524582000,3600,8.97,4.79,4.63,290,Rain,light rain
1524585600,3600,9.87,6.27,4.12,280,Clouds,broken clouds
1524589200,3600,9.89,4.62,6.17,260,Clouds,broken clouds
1524592800,3600,9.67,4.54,6.2,260,Clouds,broken clouds
1524596400,3600,9.02,4.75,5.1,240,Rain,light intensity shower rain
1524600000,3600,8.97,3.21,7.2,240,Rain,light intensity shower rain
1524603600,3600,8.4,2.52,7.2,270,Clouds,scattered clouds
1524607200,3600,7.26,2.61,5.1,260,Clouds,scattered clouds
1524610800,3600,6.6,1.4,5.7,250,Clouds,scattered clouds
1524614400,3600,6.56,1.03,6.17,240,Clouds,scattered clouds
1524618000,3600,6.07,0.99,5.66,240,Clouds,scattered clouds
1524621600,3600,6.06,0.62,6.17,240,Clouds,scattered clouds
1524625200,3600,6.14,1.44,5.14,230,Clouds,scattered clouds
1524628800,3600,6.01,0.56,6.17,230,Clouds,scattered clouds
1524632400,3600,6.05,0.78,5.66,230,Clouds,scattered clouds
1524636000,3600,6.54,1.0,6.17,230,Clouds,scattered clouds
1524639600,3600,7.03,0.87,7.2,230,Clouds,scattered clouds
1524643200,3600,7.99,1.09,8.23,230,Clouds,broken clouds
1524646800,3600,8.92,0.94,9.77,240,Clouds,broken clouds
1524650400,3600,9.58,2.09,9.26,250,Clouds,broken clouds
1524654000,3600,10.79,2.95,9.26,250,Clouds,broken clouds
1524657600,3600,10.01,4.13,7.72,270,Rain,light intensity shower rain
1524661200,3600,10.88,3.06,9.26,250,Rain,light intensity shower rain
1524664800,3600,10.62,3.45,8.8,250,Clouds,broken clouds
1524668400,3600,10.44,2.92,9.26,260,Rain,light intensity shower rain
1524672000,3600,11.29,0.66,13.38,260,Rain,proximity shower rain
1524675600,3600,10.4,-0.91,13.89,270,Rain,light intensity shower rain
1524679200,3600,9.97,0.55,11.32,260,Rain,proximity shower rain
1524682800,3600,9.02,0.51,10.29,260,Rain,light intensity shower rain
1524686400,3600,7.19,0.14,8.23,260,Rain,light intensity shower rain
1524690000,3600,7.11,0.04,8.23,260,Clouds,few clouds
1524693600,3600,7.06,-0.02,8.23,250,Clouds,few clouds
1524697200,3600,6.61,-0.91,8.75,250,Clouds,few clouds
1524700800,3600,6.12,-0.94,8.23,250,Clouds,few clouds
1524704400,3600,6.07,-2.26,9.77,250,Clouds,few clouds
1524708000,3600,5.65,-1.32,7.72,240,Clouds,few clouds
1524711600,3600,5.63,-2.06,8.75,250,Clouds,few clouds
1524715200,3600,6.01,-1.07,8.23,240,Clouds,scattered clouds
1524718800,3600,5.61,-2.08,8.75,250,Clouds,few clouds
1524722400,3600,6.03,-1.23,8.23,250,Clouds,few clouds
1524726000,3600,6.58,-0.58,8.23,250,Clouds,few clouds
1524729600,3600,7.97,0.17,9.26,250,Clouds,scattered clouds
1524733200,3600,8.93,-0.15,10.8,260,Clouds,broken clouds
1524736800,3600,10.32,1.32,10.8,260,Clouds,broken clouds
1524740400,3600,10.77,2.38,10.29,260,Clouds,broken clouds
1524744000,3600,9.94,2.36,9.77,270,Rain,light intensity shower rain
1524747600,3600,10.83,2.09,10.8,270,Clouds,broken clouds
1524751200,3600,10.54,4.63,6.69,260,Clouds,broken clouds
1524754800,3600,10.58,4.67,6.69,270,Clouds,broken clouds
1524758400,3600,9.73,3.51,7.2,300,Clouds,broken clouds
1524762000,3600,10.05,4.41,6.17,290,Clouds,broken clouds
1524765600,3600,9.13,4.24,5.14,280,Clouds,broken clouds
1524769200,3600,8.14,4.51,3.6,300,Clouds,broken clouds
1524772800,3600,6.83,4.03,2.06,270,Clouds,broken clouds
1524776400,3600,6.67,4.21,1.54,0,Clouds,broken clouds
1524780000,3600,5.29,2.4,2.06,270,Clouds,overcast clouds
1524783600,3600,4.79,1.98,2.06,290,Clouds,overcast clouds
1524787200,3600,4.79,2.35,1.54,270,Clouds,overcast clouds
1524790800,3600,4.32,1.79,1.54,250,Clouds,overcast clouds
1524794400,3600,4.72,2.26,1.54,320,Rain,light rain
1524798000,3600,4.71,1.17,3.09,30,Rain,light rain
1524801600,3600,5.15,1.69,3.09,40,Clouds,broken clouds
1524805200,3600,5.53,2.14,3.09,40,Clouds,broken clouds
1524808800,3600,5.99,1.43,4.63,50,Clouds,broken clouds
1524812400,3600,6.94,2.01,5.14,50,Rain,light rain
1524816000,3600,6.95,1.49,6.17,50,Rain,light rain
1524819600,3600,7.01,1.2,6.69,40,Rain,light rain
1524823200,3600,7.05,1.41,6.17,70,Rain,light rain
1524826800,3600,7.04,2.88,4.63,90,Clouds,broken clouds
1524830400,3600,8.35,3.5,5.14,50,Clouds,broken clouds
1524834000,3600,7.55,2.01,6.17,60,Clouds,broken clouds
1524837600,3600,8.82,3.7,5.66,70,Clouds,broken clouds
1524841200,3600,9.31,4.65,5.14,70,Clouds,broken clouds
1524844800,3600,9.69,4.89,4.6,70,Clouds,scattered clouds
1524848400,3600,9.25,4.92,3.6,50,Clouds,few clouds
1524852000,3600,8.82,3.77,4.12,40,Clouds,few clouds
1524855600,3600,7.85,3.68,3.09,50,Clouds,scattered clouds
1524859200,3600,7.01,3.52,2.57,40,Clouds,scattered clouds
1524862800,3600,5.21,2.85,1.03,0,Clouds,few clouds
1524866400,3600,3.46,0.26,2.06,310,Clouds,scattered clouds
1524870000,3600,2.99,-0.64,2.57,310,Clouds,few clouds
1524873600,3600,1.72,-1.6,2.06,330,Clouds,few clouds
1524877200,3600,3.34,-0.44,3.09,340,Clouds,few clouds
1524880800,3600,2.43,-1.86,3.6,340,Clouds,few clouds
1524884400,3600,2.39,-0.83,2.06,320,Clouds,few clouds
1524888000,3600,0.74,-3.08,2.57,300,Clouds,few clouds
1524891600,3600,0.32,-3.93,3.09,280,Clouds,few clouds
1524895200,3600,2.03,-2.32,3.6,290,Clouds,few clouds
1524898800,3600,5.45,1.51,3.6,310,Clouds,scattered clouds
1524902400,3600,6.51,2.58,3.6,340,Clouds,broken clouds
1524906000,3600,8.33,4.37,3.09,20,Clouds,broken clouds
1524909600,3600,9.32,5.36,3.09,20,Clouds,broken clouds
1524913200,3600,9.82,5.94,3.09,360,Clouds,broken clouds
1524916800,3600,10.24,5.34,4.63,50,Clouds,broken clouds
1524920400,3600,11.08,6.19,4.63,70,Clouds,broken clouds
1524924000,3600,10.72,5.58,5.14,80,Clouds,broken clouds
1524927600,3600,10.7,6.11,4.12,80,Clouds,broken clouds
1524931200,3600,10.65,6.05,4.12,110,Clouds,broken clouds
1524934800,3600,10.16,5.81,3.6,120,Clouds,broken clouds
1524938400,3600,9.69,5.15,3.6,110,Clouds,broken clouds
1524942000,3600,7.88,4.4,2.57,100,Clouds,scattered clouds
1524945600,3600,5.66,2.3,3.09,80,Clouds,scattered clouds
1524949200,3600,5.11,2.36,2.06,350,Clouds,scattered clouds
1524952800,3600,4.6,2.48,1.03,0,Clouds,few clouds
1524956400,3600,4.05,1.3,2.06,340,Clouds,few clouds
1524960000,3600,2.34,0.0,1.03,0,Clouds,few clouds
1524963600,3600,2.31,-0.39,1.54,0,Clouds,few clouds
1524967200,3600,2.25,-0.46,1.54,10,Clouds,few clouds
1524970800,3600,1.42,-1.43,1.54,360,Clouds,few clouds
1524974400,3600,2.31,-0.39,1.54,330,Fog,fog
1524978000,3600,1.08,-2.69,2.57,330,Fog,fog
1524981600,3600,2.17,-1.64,3.09,350,Clouds,scattered clouds
1524985200,3600,5.22,2.34,2.57,360,Clouds,few clouds
1524988800,3600,7.48,3.77,4.12,80,Clouds,broken clouds
1524992400,3600,8.46,3.45,5.14,60,Clouds,scattered clouds
1524996000,3600,9.31,4.62,4.63,60,Clouds,scattered clouds
1524999600,3600,9.27,4.41,5.14,70,Clouds,scattered clouds
1525003200,3600,8.81,3.14,6.17,80,Clouds,scattered clouds
1525006800,3600,9.66,4.15,5.66,80,Clouds,broken clouds
1525010400,3600,9.64,4.85,5.14,90,Clouds,broken clouds
1525014000,3600,9.64,3.21,6.69,50,Clouds,scattered clouds
1525017600,3600,9.66,4.16,5.14,60,Clouds,few clouds
1525021200,3600,9.67,4.76,4.12,60,Clouds,few clouds
1525024800,3600,8.78,4.38,3.6,60,Clouds,few clouds
1525028400,3600,7.42,3.14,3.6,20,Clouds,few clouds
1525032000,3600,5.58,1.84,3.09,20,Clouds,few clouds
1525035600,3600,4.64,1.11,2.57,10,Clouds,few clouds
1525039200,3600,2.57,-0.25,1.54,0,Clouds,few clouds
1525042800,3600,0.84,-2.76,2.06,330,Clouds,few clouds
1525046400,3600,1.13,-2.64,2.57,320,Clouds,few clouds
1525050000,3600,0.3,-3.58,2.57,340,Clouds,few clouds
1525053600,3600,0.27,-4.2,3.6,310,Clouds,few clouds
1525057200,3600,0.71,-3.12,2.57,340,Clouds,few clouds
1525060800,3600,0.33,-3.91,3.09,330,Clouds,few clouds
1525064400,3600,1.09,-2.68,2.57,340,Clouds,scattered clouds
1525068000,3600,1.6,-2.1,2.57,340,Clouds,few clouds
1525071600,3600,4.71,1.53,2.57,340,Clouds,few clouds
1525075200,3600,7.01,3.0,3.6,10,Clouds,few clouds
1525078800,3600,7.92,3.71,4.12,30,Clouds,few clouds
1525082400,3600,9.36,5.4,3.6,20,Clouds,few clouds
1525086000,3600,10.21,6.59,3.09,50,Clouds,few clouds
1525089600,3600,10.74,6.15,4.12,30,Clouds,few clouds
1525093200,3600,10.79,6.04,4.12,80,Clouds,scattered clouds
1525096800,3600,11.21,7.24,3.09,50,Clouds,scattered clouds
1525100400,3600,11.14,7.52,2.57,30,Clouds,scattered clouds
1525104000,3600,12.44,8.73,2.57,70,Clouds,scattered clouds
1525107600,3600,13.3,8.78,4.12,110,Clouds,scattered clouds
1525111200,3600,11.51,7.22,4.12,130,Clouds,scattered clouds
1525114800,3600,9.71,5.25,4.12,140,Clouds,few clouds
1525118400,3600,7.95,3.76,3.6,140,Clouds,few clouds
1525122000,3600,6.59,3.04,2.57,150,Clouds,few clouds
1525125600,3600,4.76,1.97,1.54,210,Clouds,scattered clouds
1525129200,3600,6.55,2.1,4.12,230,Clouds,broken clouds
1525132800,3600,5.16,0.46,4.12,240,Clouds,few clouds
1525136400,3600,4.68,-0.45,4.63,250,Clouds,few clouds
1525140000,3600,5.0,-0.27,5.14,250,Clouds,scattered clouds
1525143600,3600,4.97,0.24,4.12,220,Clouds,scattered clouds
1525147200,3600,4.98,-0.83,5.66,230,Clouds,scattered clouds
1525150800,3600,4.62,-1.24,5.66,220,Clouds,scattered clouds
1525154400,3600,6.01,0.36,5.66,220,Clouds,broken clouds
1525158000,3600,7.37,1.46,6.17,200,Clouds,broken clouds
1525161600,3600,8.8,2.41,7.2,200,Clouds,broken clouds
1525165200,3600,8.96,1.88,8.23,210,Clouds,broken clouds
1525168800,3600,9.41,2.77,7.72,200,Rain,light rain
1525172400,3600,9.5,2.15,8.75,200,Rain,light rain
1525176000,3600,10.8,2.41,10.29,200,Clouds,broken clouds
1525179600,3600,10.41,2.16,10.29,200,Clouds,broken clouds
1525183200,3600,10.75,2.21,10.8,190,Clouds,broken clouds
1525186800,3600,10.78,2.97,9.77,200,Clouds,broken clouds
1525190400,3600,10.35,2.66,9.77,200,Clouds,broken clouds
1525194000,3600,10.32,3.7,8.23,190,Rain,light rain
1525197600,3600,9.86,5.18,5.66,170,Rain,light rain
1525201200,3600,10.3,6.92,3.6,170,Clouds,broken clouds
1525204800,3600,10.28,6.06,5.14,190,Clouds,broken clouds
1525208400,3600,9.84,6.8,3.6,180,Rain,light rain
1525212000,3600,9.84,7.04,3.6,210,Rain,light rain
1525215600,3600,9.48,2.99,8.75,250,Rain,light rain
1525219200,3600,8.64,3.03,7.2,270,Clouds,broken clouds
1525222800,3600,8.17,1.37,8.75,280,Clouds,broken clouds
1525226400,3600,8.12,3.47,5.66,280,Clouds,broken clouds
1525230000,3600,8.03,4.44,4.12,280,Clouds,broken clouds
1525233600,3600,7.09,1.14,7.2,280,Clouds,broken clouds
1525237200,3600,6.14,-0.37,7.72,300,Rain,light rain
1525240800,3600,6.1,-0.05,7.2,310,Clouds,broken clouds
1525244400,3600,6.11,0.68,6.17,280,Clouds,broken clouds
1525248000,3600,7.88,1.53,7.72,280,Clouds,scattered clouds
1525251600,3600,8.82,2.07,7.72,290,Clouds,scattered clouds
1525255200,3600,9.34,1.26,9.26,290,Clouds,scattered clouds
1525258800,3600,10.27,1.62,10.29,280,Clouds,broken clouds
1525262400,3600,10.4,2.66,9.26,280,Clouds,scattered clouds
1525266000,3600,11.34,3.6,8.75,280,Clouds,scattered clouds
1525269600,3600,10.14,2.2,9.77,280,Clouds,broken clouds
1525273200,3600,10.9,4.55,7.72,270,Clouds,scattered clouds
1525276800,3600,10.95,3.07,9.3,270,Clouds,scattered clouds
1525280400,3600,10.05,4.61,6.17,290,Clouds,scattered clouds
1525284000,3600,9.99,4.54,6.17,290,Clouds,scattered clouds
1525287600,3600,8.72,3.74,5.7,300,Rain,light intensity shower rain
1525291200,3600,8.18,2.35,6.2,270,Clouds,scattered clouds
1525294800,3600,6.61,1.8,4.6,270,Clouds,few clouds
1525298400,3600,6.68,2.59,4.1,260,Clouds,few clouds
1525302000,3600,6.66,2.21,4.1,240,Clouds,broken clouds
1525305600,3600,6.41,1.41,5.1,250,Clouds,broken clouds
1525309200,3600,6.47,1.22,5.7,250,Clouds,broken clouds
1525312800,3600,6.27,0.98,5.7,250,Clouds,broken clouds
1525316400,3600,6.7,1.33,5.7,250,Clouds,broken clouds
1525320000,3600,7.06,1.95,5.7,240,Clouds,broken clouds
1525323600,3600,6.99,2.99,4.1,230,Clouds,broken clouds
1525327200,3600,7.35,3.77,3.6,220,Clouds,broken clouds
1525330800,3600,8.2,3.75,5.1,230,Clouds,broken clouds
1525334400,3600,8.76,4.2,5.1,220,Clouds,broken clouds
1525338000,3600,8.87,4.34,5.1,220,Rain,light rain
1525341600,3600,9.05,4.9,4.6,210,Rain,light rain
1525345200,3600,10.35,6.13,5.1,190,Clouds,broken clouds
1525348800,3600,10.81,5.15,6.7,200,Drizzle,light intensity drizzle rain
1525352400,3600,11.48,5.96,6.7,200,Clouds,broken clouds
1525356000,3600,11.49,6.32,6.2,210,Drizzle,light intensity drizzle
1525359600,3600,11.76,5.48,8.2,210,Clouds,broken clouds
1525363200,3600,11.84,5.83,8.23,210,Clouds,broken clouds
1525366800,3600,12.68,8.44,5.66,210,Clouds,broken clouds
1525370400,3600,11.83,5.82,8.23,230,Clouds,broken clouds
1525374000,3600,11.82,7.1,6.7,220,Drizzle,light intensity drizzle
1525377600,3600,11.34,8.26,4.63,230,Drizzle,light intensity drizzle
1525381200,3600,11.36,7.66,5.14,240,Clouds,broken clouds
1525384800,3600,10.88,7.01,5.14,240,Clouds,broken clouds
1525388400,3600,10.9,7.04,5.14,250,Drizzle,light intensity drizzle
1525392000,3600,10.04,5.85,5.66,260,Clouds,broken clouds
1525395600,3600,10.01,6.53,4.63,280,Clouds,broken clouds
1525399200,3600,9.96,6.59,4.12,260,Clouds,broken clouds
1525402800,3600,9.93,6.55,4.12,250,Clouds,broken clouds
1525406400,3600,9.44,4.15,6.69,240,Clouds,broken clouds
1525410000,3600,8.98,2.73,8.23,250,Clouds,broken clouds
1525413600,3600,9.81,4.25,7.2,250,Clouds,broken clouds
1525417200,3600,9.91,5.81,5.14,220,Clouds,broken clouds
1525420800,3600,11.74,8.22,4.63,210,Clouds,scattered clouds
1525424400,3600,12.2,9.15,4.12,230,Clouds,broken clouds
1525428000,3600,13.6,10.28,4.6,250,Clouds,broken clouds
1525431600,3600,14.12,11.59,4.12,250,Clouds,broken clouds
1525435200,3600,15.52,13.18,3.6,200,Clouds,broken clouds
1525438800,3600,15.14,11.62,5.14,140,Clouds,broken clouds
1525442400,3600,16.43,12.65,5.66,140,Clouds,scattered clouds
1525446000,3600,16.49,12.98,5.66,130,Clouds,broken clouds
1525449600,3600,16.72,14.71,3.6,120,Clouds,scattered clouds
1525453200,3600,17.35,14.85,4.1,130,Clouds,scattered clouds
1525456800,3600,17.31,15.5,3.1,120,Clouds,few clouds
1525460400,3600,15.05,13.87,2.57,130,Clouds,scattered clouds
1525464000,3600,13.17,11.1,3.09,150,Clouds,few clouds
1525467600,3600,10.91,9.47,2.06,170,Clouds,few clouds
1525471200,3600,11.76,10.68,1.54,0,Clouds,few clouds
1525474800,3600,11.3,9.02,3.09,270,Clouds,few clouds
1525478400,3600,12.04,10.32,2.57,250,Clouds,scattered clouds
1525482000,3600,11.59,10.83,1.03,290,Clouds,broken clouds
1525485600,3600,11.18,9.85,2.06,150,Clouds,broken clouds
1525489200,3600,10.7,8.42,3.6,220,Mist,mist
1525492800,3600,10.31,8.68,2.1,250,Clouds,broken clouds
1525496400,3600,9.91,8.25,2.06,130,Mist,mist
1525500000,3600,10.32,8.76,2.06,150,Mist,mist
1525503600,3600,10.39,9.22,1.54,0,Fog,fog
1525507200,3600,11.74,10.57,2.06,180,Clouds,broken clouds
1525510800,3600,15.19,14.13,2.06,230,Clouds,few clouds
1525514400,3600,16.73,15.55,2.06,240,Clouds,few clouds
1525518000,3600,18.22,16.11,3.6,120,Clouds,scattered clouds
1525521600,3600,18.34,13.74,7.2,220,Clouds,scattered clouds
1525525200,3600,19.16,14.5,7.2,230,Clouds,few clouds
1525528800,3600,19.24,15.23,6.2,220,Clouds,few clouds
1525532400,3600,19.3,15.7,6.17,230,Clouds,scattered clouds
1525536000,3600,18.91,15.19,6.17,240,Clouds,scattered clouds
1525539600,3600,18.86,15.56,5.14,230,Clouds,scattered clouds
1525543200,3600,18.33,16.16,4.12,220,Clouds,scattered clouds
1525546800,3600,17.45,15.13,3.6,220,Clouds,few clouds
1525550400,3600,15.16,12.73,3.6,230,Clouds,few clouds
1525554000,3600,14.35,12.33,3.1,250,Clouds,few clouds
1525557600,3600,12.73,9.75,4.63,290,Clouds,few clouds
1525561200,3600,11.79,9.64,3.09,280,Clouds,few clouds
1525564800,3600,9.57,7.06,3.09,270,Clouds,few clouds
1525568400,3600,10.8,8.71,2.57,250,Clouds,few clouds
1525572000,3600,8.28,4.76,4.1,280,Clouds,few clouds
1525575600,3600,7.83,5.28,2.57,290,Clouds,few clouds
1525579200,3600,7.01,5.36,1.03,320,Clouds,few clouds
1525582800,3600,6.91,5.49,1.0,320,Clouds,few clouds
1525586400,3600,9.9,8.56,1.54,0,Clouds,few clouds
1525590000,3600,12.55,11.88,0.51,0,Clouds,few clouds
1525593600,3600,13.85,12.07,2.57,120,Clouds,few clouds
1525597200,3600,14.82,12.3,3.6,120,Clouds,few clouds
1525600800,3600,16.19,13.07,4.63,120,Clouds,few clouds
1525604400,3600,18.05,16.27,2.57,140,Clouds,few clouds
1525608000,3600,17.72,15.02,4.63,120,Clouds,few clouds
1525611600,3600,19.08,16.85,4.12,120,Clouds,few clouds
