dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1485194400,2017-01-23 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.99,2.08,5.82,7.96,1023,,,70,4.6,180,,,,,40,802,Clouds,scattered clouds,03n
1485198000,2017-01-23 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.47,2.69,5.28,7.71,1022,,,75,3.1,170,,,,,40,802,Clouds,scattered clouds,03n
1485201600,2017-01-23 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6,2.65,5,7.63,1022,,,80,2.6,160,,,,,40,802,Clouds,scattered clouds,03n
1485205200,2017-01-23 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.47,2.53,5.33,7.69,1022,,,81,3.6,170,,,,,40,802,Clouds,scattered clouds,03n
1485208800,2017-01-23 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.55,2.08,5.95,7.97,1022,,,75,4.1,160,,,,,40,802,Clouds,scattered clouds,03n
1485212400,2017-01-23 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.51,3.9,6.49,8.17,1022,,,75,3.1,160,,,,,40,802,Clouds,scattered clouds,03n
1485216000,2017-01-24 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.9,3.31,6.61,8.21,1021,,,75,4.6,180,,,,,40,802,Clouds,scattered clouds,03n
1485219600,2017-01-24 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.97,2.28,7.12,8.28,1021,,,75,6.2,190,,,,,20,801,Clouds,few clouds,02n
1485223200,2017-01-24 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.77,3.99,6.89,9,1020,,,75,5.1,190,,,,,75,803,Clouds,broken clouds,04n
1485226800,2017-01-24 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.83,3.64,7.4,9,1020,,,75,5.7,200,,,,,75,803,Clouds,broken clouds,04n
1485230400,2017-01-24 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.92,3.63,8.01,9,1020,,,81,6.2,200,,,,,75,803,Clouds,broken clouds,04n
1485234000,2017-01-24 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.93,3.29,8.08,9,1020,,,81,6.7,200,,,,,75,803,Clouds,broken clouds,04n
1485237600,2017-01-24 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.96,3.9,8.33,9.05,1020,,,87,6.2,200,,,,,75,803,Clouds,broken clouds,04n
1485241200,2017-01-24 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.98,4.28,8.55,9.18,1020,,,87,5.7,200,,,,,75,803,Clouds,broken clouds,04n
1485244800,2017-01-24 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.42,3.88,8.27,10,1021,,,81,6.7,200,,,,,75,803,Clouds,broken clouds,04n
1485248400,2017-01-24 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.01,4.96,8.74,9.35,1021,,,93,5.1,210,,,,,75,803,Clouds,broken clouds,04d
1485252000,2017-01-24 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.85,5.52,8.6,10,1021,,,81,5.1,190,,,,,75,803,Clouds,broken clouds,04d
1485255600,2017-01-24 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.26,5.85,8.86,11,1021,,,87,5.7,190,,,,,75,803,Clouds,broken clouds,04d
1485259200,2017-01-24 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.8,5.57,9.5,11,1020,,,81,6.7,210,,,,,40,802,Clouds,scattered clouds,03d
1485262800,2017-01-24 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.85,6.33,9.8,11,1021,,,81,5.7,210,,,,,75,803,Clouds,broken clouds,04d
1485266400,2017-01-24 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.46,6.27,9.71,11,1020,,,81,5.1,210,,,,,75,803,Clouds,broken clouds,04d
1485270000,2017-01-24 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10,4.83,9.63,10.27,1020,,,87,6.7,200,,,,,75,803,Clouds,broken clouds,04d
1485273600,2017-01-24 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.97,4.79,9.51,10.14,1020,,,87,6.7,210,,,,,75,803,Clouds,broken clouds,04d
1485277200,2017-01-24 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.98,6.28,9.76,10.06,1020,,,87,4.6,190,,,,,75,803,Clouds,broken clouds,04n
1485280800,2017-01-24 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.91,6.89,9.3,10,1020,,,87,3.6,190,,,,,75,803,Clouds,broken clouds,04n
1485284400,2017-01-24 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.88,5.8,9.14,10,1020,,,87,5.1,190,,,,,75,803,Clouds,broken clouds,04n
1485288000,2017-01-24 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.82,5.31,8.86,10,1020,,,87,5.7,220,,,,,75,803,Clouds,broken clouds,04n
1485291600,2017-01-24 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.8,3.64,8.83,10,1020,,,81,7.7,210,,,,,75,803,Clouds,broken clouds,04n
1485295200,2017-01-24 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.82,2.9,8.87,10,1020,,,81,8.8,210,,,,,20,801,Clouds,few clouds,02n
1485298800,2017-01-24 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.79,3.43,8.74,10,1020,,,76,7.7,200,,,,,20,801,Clouds,few clouds,02n
1485302400,2017-01-25 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.39,2.95,8.42,10,1020,,,76,7.7,210,,,,,20,801,Clouds,few clouds,02n
1485306000,2017-01-25 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.95,2.96,8.17,9.36,1019,,,81,7.2,200,,,,,20,801,Clouds,few clouds,02n
1485309600,2017-01-25 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.92,4.52,8.1,9.24,1019,,,75,4.6,170,,,,,20,801,Clouds,few clouds,02n
1485313200,2017-01-25 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.28,4.45,8.14,10,1019,,,71,5.1,170,,,,,20,801,Clouds,few clouds,02n
1485316800,2017-01-25 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.86,3.33,7.93,9.03,1019,,,75,6.2,180,,,,,20,801,Clouds,few clouds,02n
1485320400,2017-01-25 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.86,3.49,8,9.03,1018,,,70,5.7,190,,,,,40,802,Clouds,scattered clouds,03n
1485324000,2017-01-25 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.52,2.95,7.88,9.01,1018,,,66,5.7,180,,,,,20,801,Clouds,few clouds,02n
1485327600,2017-01-25 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.44,2.65,7.71,9,1018,,,70,6.2,180,,,,,75,803,Clouds,broken clouds,04n
1485331200,2017-01-25 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.07,2.99,7.51,8.88,1018,,,70,5.1,170,,,,,75,803,Clouds,broken clouds,04n
1485334800,2017-01-25 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.79,2.71,7.61,9,1018,,,70,6.7,180,,,,,75,803,Clouds,broken clouds,04d
1485338400,2017-01-25 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.84,1.15,7.92,9,1018,,,66,8.8,170,,,,,75,803,Clouds,broken clouds,04d
1485342000,2017-01-25 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.66,2.53,8.52,10,1018,,,66,8.2,180,,,,,75,803,Clouds,broken clouds,04d
1485345600,2017-01-25 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.14,3.24,8.94,11,1017,,,61,7.7,180,,,,,75,803,Clouds,broken clouds,04d
1485349200,2017-01-25 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.2,1.33,9.11,11,1017,,,57,10.3,180,,,,,75,803,Clouds,broken clouds,04d
1485352800,2017-01-25 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.39,1.83,9,10,1016,,,66,8.75,180,,,,,75,803,Clouds,broken clouds,04d
1485356400,2017-01-25 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.47,1.89,8.82,10,1016,,,66,8.8,180,,,,,75,803,Clouds,broken clouds,04d
1485360000,2017-01-25 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.98,0.96,8.72,9.08,1016,,,66,9.3,180,,,,,75,803,Clouds,broken clouds,04d
1485363600,2017-01-25 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.01,-0.02,7.65,8.38,1015,,,70,9.3,170,,,,,75,803,Clouds,broken clouds,04n
1485367200,2017-01-25 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.02,-0.36,7.75,8.48,1016,,,70,9.8,160,,,,,75,803,Clouds,broken clouds,04n
1485370800,2017-01-25 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.61,-0.84,7,8.39,1015,,,70,9.8,150,,,,,75,803,Clouds,broken clouds,04n
1485374400,2017-01-25 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.6,0.1,7,8.32,1016,,,65,8.2,160,,,,,75,803,Clouds,broken clouds,04n
1485378000,2017-01-25 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.56,1.1,7,8.14,1015,,,65,6.7,170,,,,,20,801,Clouds,few clouds,02n
1485381600,2017-01-25 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.03,-1.51,6.48,7.75,1015,,,70,9.8,160,,,,,20,801,Clouds,few clouds,02n
1485385200,2017-01-25 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.03,-1.68,6.92,7.54,1015,,,65,9.8,170,,,,,20,801,Clouds,few clouds,02n
1485388800,2017-01-26 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.01,-2.75,6.77,7.38,1014,,,65,11.3,160,,,,,20,801,Clouds,few clouds,02n
1485392400,2017-01-26 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.57,-4.03,6,7.15,1014,,,65,12.4,150,,,,,40,802,Clouds,scattered clouds,03n
1485396000,2017-01-26 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.52,-1.14,5.76,7,1013,,,65,8.2,150,,,,,75,803,Clouds,broken clouds,04n
1485399600,2017-01-26 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.49,0.57,5.63,7,1013,,,65,5.7,170,,,,,75,803,Clouds,broken clouds,04n
1485403200,2017-01-26 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.01,-1.22,5.75,6.45,1012,,,70,7.7,170,,,,,40,802,Clouds,scattered clouds,03n
1485406800,2017-01-26 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.12,-3.57,5,6.2,1011,,,75,9.8,160,,,,,20,801,Clouds,few clouds,02n
1485410400,2017-01-26 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.05,-3.65,4.56,5.9,1010,,,75,9.8,170,,,,,75,803,Clouds,broken clouds,04n
1485414000,2017-01-26 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.02,-3.68,4.39,5.68,1010,,,75,9.8,160,,,,,75,803,Clouds,broken clouds,04n
1485417600,2017-01-26 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.62,-5.19,4,5.6,1010,,,75,11.3,150,,,,,75,803,Clouds,broken clouds,04n
1485421200,2017-01-26 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.59,-5.36,4,5.49,1009,,,70,11.3,150,,,,,75,803,Clouds,broken clouds,04d
1485424800,2017-01-26 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.01,-7.76,4.74,5.45,1009,,,70,15.4,150,,,,,75,803,Clouds,broken clouds,04d
1485428400,2017-01-26 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.35,-7.22,4.17,6,1008,,,75,15.4,150,,,,,75,803,Clouds,broken clouds,04d
1485432000,2017-01-26 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.72,-5.04,4.13,7,1008,,,75,12.9,150,,,,,75,803,Clouds,broken clouds,04d
1485435600,2017-01-26 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.34,-1.49,4.03,6,1008,,,75,7.2,170,,,,,75,803,Clouds,broken clouds,04d
1485439200,2017-01-26 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.34,-1.49,4,6,1008,,,75,7.2,180,,,,,75,803,Clouds,broken clouds,04d
1485442800,2017-01-26 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.03,-3.67,4.65,5.62,1006,,,75,9.8,160,,,,,75,803,Clouds,broken clouds,04d
1485446400,2017-01-26 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.01,-4.39,4.18,5.84,1006,,,75,10.8,150,,,,,75,803,Clouds,broken clouds,04d
1485450000,2017-01-26 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.64,-3.42,4,5.93,1007,,,75,8.8,160,,,,,75,803,Clouds,broken clouds,04n
1485453600,2017-01-26 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.03,0.67,4.18,6.06,1007,,,75,3.6,180,,,,,75,803,Clouds,broken clouds,04n
1485457200,2017-01-26 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.71,-5.58,4,6.36,1006,,,70,11.8,150,,,,,75,803,Clouds,broken clouds,04n
1485460800,2017-01-26 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.66,-6.26,4,6.51,1006,,,75,12.9,140,,,,,75,803,Clouds,broken clouds,04n
1485464400,2017-01-26 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.77,-7.54,4,6.77,1005,,,75,14.9,150,,,,,75,803,Clouds,broken clouds,04n
1485468000,2017-01-26 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.1,-6.46,4.64,6.44,1005,,,75,13.9,150,,,,,40,802,Clouds,scattered clouds,03n
1485471600,2017-01-26 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.11,-6.45,4.66,6.56,1005,,,75,13.9,150,,,,,40,802,Clouds,scattered clouds,03n
1485475200,2017-01-27 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.5,-4.38,4.79,6.59,1004,,,80,11.8,150,,,,,75,803,Clouds,broken clouds,04n
1485478800,2017-01-27 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.98,-5.09,5.08,6.7,1004,,,75,13.4,150,,,,,75,803,Clouds,broken clouds,04n
1485482400,2017-01-27 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.99,-5.08,5.19,6.66,1003,,,75,13.4,150,,,,,75,803,Clouds,broken clouds,04n
1485486000,2017-01-27 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6,-3.95,5.26,6.67,1003,,,75,11.8,150,,,,,75,803,Clouds,broken clouds,04n
1485489600,2017-01-27 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.01,-4.52,5.35,6.74,1002,,,81,12.9,150,,,,,75,803,Clouds,broken clouds,04n
1485493200,2017-01-27 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.01,-3.94,5.33,6.73,1002,,,75,11.8,150,,,,,75,803,Clouds,broken clouds,04n
1485496800,2017-01-27 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.05,-2.49,5.63,6.86,1002,,,75,9.8,150,,,,,75,803,Clouds,broken clouds,04n
1485500400,2017-01-27 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.02,-3.04,5.74,6.61,1001,,,81,10.8,150,,,,,75,803,Clouds,broken clouds,04n
1485504000,2017-01-27 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.44,-2.55,5.81,7,1001,,,81,10.8,150,,,,,75,803,Clouds,broken clouds,04n
1485507600,2017-01-27 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.42,-0.75,5.61,7,1002,,,81,8.2,150,,,,,75,803,Clouds,broken clouds,04d
1485511200,2017-01-27 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.42,0.65,5.57,7,1002,,,81,6.2,160,,,,,75,803,Clouds,broken clouds,04d
1485514800,2017-01-27 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.78,-0.16,5.5,8,1002,,,86,8.2,140,,,,,75,803,Clouds,broken clouds,04d
1485518400,2017-01-27 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.85,0.27,6,8,1001,,,86,7.7,150,,,,,75,803,Clouds,broken clouds,04d
1485522000,2017-01-27 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.97,0.99,6,8,1001,,,93,7.2,140,,,,,75,803,Clouds,broken clouds,04d
1485525600,2017-01-27 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.9,5.13,7,9,1000,,,87,2.6,140,,,,,75,803,Clouds,broken clouds,04d
1485529200,2017-01-27 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.83,4.64,7.68,9,1001,,,81,4.6,160,,,,,75,300,Drizzle,light intensity drizzle,09d
1485532800,2017-01-27 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.45,5.93,7.37,9,1001,,,81,2.1,210,,,,,75,803,Clouds,broken clouds,04d
1485536400,2017-01-27 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.47,4.76,6.11,8.16,1002,,,81,2.1,220,,,,,75,803,Clouds,broken clouds,04n
1485540000,2017-01-27 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.07,3.68,5.06,7.68,1002,,,86,1.5,0,,,,,75,803,Clouds,broken clouds,04n
1485543600,2017-01-27 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6,2.83,4.76,7.3,1003,,,86,2.6,180,,,,,75,803,Clouds,broken clouds,04n
1485547200,2017-01-27 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.99,3.94,4.82,7.17,1003,,,86,1,0,,,,,75,803,Clouds,broken clouds,04n
1485550800,2017-01-27 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.94,3.11,4.36,6.98,1003,,,86,2.1,210,,,,,75,803,Clouds,broken clouds,04n
1485554400,2017-01-27 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.99,3.59,4.82,7.14,1003,,,86,1.5,240,,,,,75,803,Clouds,broken clouds,04n
1485558000,2017-01-27 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.08,2.87,4,7.02,1003,,,86,1,230,,,,,75,803,Clouds,broken clouds,04n
1485561600,2017-01-28 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.11,3.45,4.5,6.8,1003,,,93,0.5,0,,,,,75,803,Clouds,broken clouds,04n
1485565200,2017-01-28 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.04,2.41,4,6.77,1003,,,93,1.87,230,,,,,75,803,Clouds,broken clouds,04n
1485568800,2017-01-28 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.55,2.3,4.5,6.6,1003,,,86,2.6,230,,,,,75,300,Drizzle,light intensity drizzle,09n
1485572400,2017-01-28 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.68,0.58,4,6.3,1003,,,86,3.6,260,,,,,75,300,Drizzle,light intensity drizzle,09n
1485576000,2017-01-28 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.17,-0.18,3.8,6,1003,,,93,4.1,280,,,,,75,310,Drizzle,light intensity drizzle rain,09n
1485579600,2017-01-28 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.11,0.1,3.46,5.66,1004,,,93,3.6,260,,,,,75,803,Clouds,broken clouds,04n
1485583200,2017-01-28 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.04,-0.68,3.15,5.18,1004,,,93,4.6,260,,,,,75,300,Drizzle,light intensity drizzle,09n
1485586800,2017-01-28 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.96,-1.12,2.78,4.72,1005,,,93,5.1,270,,,,,75,803,Clouds,broken clouds,04n
1485590400,2017-01-28 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.06,-2.6,2.24,4.36,1005,,,93,5.7,260,,,,,75,803,Clouds,broken clouds,04n
1485594000,2017-01-28 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.25,-4.42,2,4.4,1006,,,100,7.2,260,,,,,75,300,Drizzle,light intensity drizzle,09d
1485597600,2017-01-28 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.28,-3.34,2,4.46,1006,,,100,5.7,250,,,,,75,803,Clouds,broken clouds,04d
1485601200,2017-01-28 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.63,-2.98,3,5.06,1006,,,93,7.2,260,,,,,40,802,Clouds,scattered clouds,03d
1485604800,2017-01-28 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.96,-1.06,4,6,1007,,,93,6.7,250,,,,,20,801,Clouds,few clouds,02d
1485608400,2017-01-28 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6,-0.38,5.65,6.24,1007,,,75,6.7,240,,,,,40,802,Clouds,scattered clouds,03d
1485612000,2017-01-28 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.06,0.39,5.9,6.69,1007,,,75,5.7,240,,,,,40,802,Clouds,scattered clouds,03d
1485615600,2017-01-28 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.06,-0.46,5.83,6.72,1007,,,70,6.7,240,,,,,40,802,Clouds,scattered clouds,03d
1485619200,2017-01-28 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.21,0.88,4,6.41,1007,,,75,3.6,230,,,,,75,803,Clouds,broken clouds,04d
1485622800,2017-01-28 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.24,-0.45,3,5.81,1007,,,80,4.1,220,,,,,75,520,Rain,light intensity shower rain,09n
1485626400,2017-01-28 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.61,-0.32,3,5.35,1008,,,86,3.1,230,,,,,75,803,Clouds,broken clouds,04n
1485630000,2017-01-28 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.14,-1.21,2.65,4.92,1008,,,86,3.6,230,,,,,40,802,Clouds,scattered clouds,03n
1485633600,2017-01-28 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.72,-2.04,2,4.72,1008,,,86,4.1,240,,,,,20,801,Clouds,few clouds,02n
1485637200,2017-01-28 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.24,-2.43,1.9,4.64,1008,,,93,4.1,240,,,,,40,802,Clouds,scattered clouds,03n
1485640800,2017-01-28 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.13,-3.42,1.15,4.23,1008,,,86,5.1,240,,,,,40,802,Clouds,scattered clouds,03n
1485644400,2017-01-28 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.49,-2.66,1.05,4.21,1009,,,86,4.6,230,,,,,20,801,Clouds,few clouds,02n
1485648000,2017-01-29 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.57,-2.71,0.99,4.2,1009,,,80,4.6,240,,,,,40,802,Clouds,scattered clouds,03n
1485651600,2017-01-29 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.08,-2.43,0.56,4.16,1009,,,86,3.6,220,,,,,40,802,Clouds,scattered clouds,03n
1485655200,2017-01-29 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.41,-2.75,0.17,4.11,1009,,,86,4.6,240,,,,,40,802,Clouds,scattered clouds,03n
1485658800,2017-01-29 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.4,-1.71,0.11,4.07,1009,,,86,3.1,210,,,,,40,802,Clouds,scattered clouds,03n
1485662400,2017-01-29 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.46,-2.37,-0.17,3.94,1009,,,92,2.7,218,,,,,75,803,Clouds,broken clouds,04n
1485666000,2017-01-29 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,-0.2,-3.84,-2,3.94,1009,,,92,2.1,140,,,,,75,803,Clouds,broken clouds,04n
1485669600,2017-01-29 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.7,-3.52,-1,4.18,1009,,,92,3.1,170,,,,,75,803,Clouds,broken clouds,04n
1485673200,2017-01-29 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.31,-2.82,0,4.86,1008,,,92,3.1,180,,,,,75,803,Clouds,broken clouds,04n
1485676800,2017-01-29 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.44,-2.46,0,5.52,1008,,,86,2.6,180,,,,,75,803,Clouds,broken clouds,04n
1485680400,2017-01-29 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.37,-1.19,1,5.97,1008,,,80,2.1,130,,,,,75,803,Clouds,broken clouds,04d
1485684000,2017-01-29 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.92,-1.81,2,6.43,1007,,,86,4.1,120,,,,,75,803,Clouds,broken clouds,04d
1485687600,2017-01-29 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.79,0.36,4,7.03,1007,,,86,4.1,130,,,,,75,803,Clouds,broken clouds,04d
1485691200,2017-01-29 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.51,2.04,5.99,7.6,1006,,,86,4.6,130,,,,,75,500,Rain,light rain,10d
1485694800,2017-01-29 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.58,2.34,6,7.95,1005,,,93,4.6,140,,,,,75,500,Rain,light rain,10d
1485698400,2017-01-29 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.63,2.4,6,8.11,1005,,,93,4.6,140,,,,,75,500,Rain,light rain,10d
1485702000,2017-01-29 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.11,3.68,7,8.22,1004,,,93,3.6,140,,,,,75,500,Rain,light rain,10d
1485705600,2017-01-29 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.11,2.87,7,8.19,1004,,,100,5.1,130,,,,,75,803,Clouds,broken clouds,04d
1485709200,2017-01-29 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.08,2.06,6.9,8.07,1004,,,100,6.2,140,,,,,90,804,Clouds,overcast clouds,04d
1485712800,2017-01-29 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.43,3.61,6.73,8,1004,,,100,4.6,140,,,,,90,804,Clouds,overcast clouds,04n
1485716400,2017-01-29 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.42,3.6,6.63,8,1005,,,100,4.6,140,,,,,90,804,Clouds,overcast clouds,04n
1485720000,2017-01-29 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.03,3.47,6.32,7.94,1005,,,100,4.1,120,,,,,75,803,Clouds,broken clouds,04n
